source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,pmra,pmdec,distance_pc,x,y,z,abs_mag,temp_k,radius_solar,star_color
1872046609345556480,316.7484792940004,38.76386244649797,285.99494829578117,0.05989728,4.766713,1.4625897,-65.97495,4164.2086922846665,3249.613883848584,3.4965652573897277,1.9857718465963756,-1.868126971225671,2.189241967400889,7.048504952329699,3850.6575,0.8105584215984045,#ffd2a1
2154880616774131840,280.6830708352289,59.638357907754816,283.8401180184389,0.021992655,7.854393,2.4610577,-1.303306,-1311.6790825522846,1792.3245558304384,3.5231101472943926,0.3301139821486718,-1.7499128120454932,3.0399235218994733,10.11976189901021,2755.3047,0.38482511552736115,#ffcc6f
2154880616774131712,280.68308624583415,59.635145454818776,283.8377678450057,0.028684631,8.524704,2.625472,0.87630755,-1400.263516756894,1862.5251477485458,3.523139318605643,0.3301487818629578,-1.750094699042494,3.039848842380621,10.790054893439319,2633.1772,0.3094453362221389,#ffcc6f
385334230892516480,4.613226257557736,44.02478674398518,280.706821579123,0.020284552,7.218567,2.164384,11.367275,2891.5180773367792,411.8320203661465,3.5624356913539748,2.553232476056313,0.20602142646254337,2.4757841485239296,9.459831728244474,3007.8157,0.4376090463386594,#ffcc6f
385334196532776576,4.625300681217554,44.02874451664357,280.6947310460246,0.027839076,9.686646,2.8360271,10.603611,2862.7964264973784,336.43190371856457,3.5625891382907127,2.55312850360849,0.20655459160105008,2.4760677319123072,11.927817764076298,2492.023,0.20459143941063543,#ffcc6f
703790044252850688,127.45009240230564,26.77328596508202,279.2496391012477,0.06372576,12.167455,4.3975945,,-1113.693546784546,-612.1910728285187,3.5810252189347667,-1.9440761349332012,2.5381439806660797,1.6131133666418265,14.397417822099632,1786.4868,0.12766500856908675,#ffcc6f
6412595290592307840,330.8724078795965,-56.79725466122902,274.8431415216296,0.09561499,4.322904,1.2974195,-40.4267,3966.6605387484133,-2536.1919868044724,3.638438981826665,1.7404555088654088,-0.9698232177813065,-3.044420432921219,6.518328629880456,4126.056,0.9011956099316929,#ffd2a1
2452378776434477184,26.009055057160104,-15.933680200693857,273.80974511859966,0.17013045,3.3003998,1.0512211,,-1721.7277944720731,854.9631570589582,3.6521709611425766,3.156190955626315,1.5399946961420568,-1.002610451217257,5.48764428516391,4623.0303,1.1539120235274807,#ffd2a1
4848140361962951552,54.00339387736301,-44.51436231604776,272.16154083178225,0.031645775,10.995456,3.6653757,1.4918072,745.6543400042402,-373.3232809136534,3.6742884279086314,1.5398966231892512,2.119749907536202,-2.5759996449638507,13.16958951696462,2059.1768,0.16914138987657273,#ffcc6f
6412596012146801152,331.07645259656397,-56.79381206688221,270.6580324694526,0.6895573,18.030664,5.0819645,,3981.97666296105,-2466.8318147663504,3.6946991407427134,1.7710262367461382,-0.9786088832725117,-3.091373879514072,20.192769046059762,1590.1998,0.011171149420716365,#ffcc6f
2358524597030794112,18.13325425370941,-16.996154872479234,269.05730465038937,0.03366602,10.436525,3.1970692,,1205.074450317742,637.5466339679103,3.71668036033956,3.377826039500923,1.1062140596230698,-1.0864136422631834,12.585749280975888,2282.7627,0.18008754113157757,#ffcc6f
3139847906307949696,111.85462844259372,5.209382701706996,264.12689775460655,0.04127979,8.576388,2.7577581,17.353445,571.2323467293181,-3691.4865653792745,3.7860589303898693,-1.4035501740425442,3.4994456351179237,0.3437577347262727,10.685451511480386,2542.6545,0.34824916134328154,#ffcc6f
35227046884571776,43.26964247679057,16.86437381897744,260.98844068047276,0.09342672,12.263103,4.5285025,,3429.0828268077694,-3805.54112273733,3.831587320084787,2.6699340489726744,2.5133490317350398,1.1115710549701445,14.346208894564047,1745.2423,0.13696254070209724,#ffcc6f
4810594479418041856,77.9599373502188,-45.0438126993602,254.19859326384577,0.016842743,8.063552,2.0266457,245.05313,6491.223339061598,-5708.614150045243,3.9339320771222708,0.5798085611598228,2.718436838253506,-2.7838363414977545,10.08941761695615,3141.967,0.30010157637443724,#ffcc6f
6583272171336048640,319.2950181380955,-38.872456400701786,251.9124222107058,0.03516071,5.984104,1.8535872,20.70994,-3258.966218702396,-1145.8623969124255,3.9696335386096013,2.342867803996881,-2.015538677475441,-2.4912977990295677,7.990352075456417,3329.0745,0.7028095263170272,#ffcc6f
6439125097427143808,281.29804386226,-63.96056736658412,249.6651458904217,0.1330301,14.005345,5.11292,,2583.1897859953274,588.5041381022022,4.005364851523573,0.3444759014463283,-1.7242398437714186,-3.5987888112939195,15.992134932471657,1582.3442,0.07807755121702369,#ffcc6f
5393446658454453632,162.05388771666577,-39.93962594730691,247.21558692230735,0.051197793,14.005882,5.153656,,-1179.311133843346,-988.1214959595233,4.045052387065994,-2.9505333775368627,0.9556193474167927,-2.5968429419184953,15.971261510739595,1572.1252,0.07985984435883929,#ffcc6f
4330690742322011520,247.57481416249274,-12.66785108081103,232.13898083974135,0.026823945,8.801877,2.7315807,-21.797655,-94.20959499441267,-1183.917157588457,4.307764238399739,-1.6033099772742374,-3.8850734075224715,-0.944687497837404,10.630617388915008,2560.0603,0.35231503944791603,#ffcc6f
2552928187080872832,12.296740250462333,5.376556608426358,231.7799995322092,0.018272836,12.299163,0.5975876,,1231.3994653791733,-2711.8825044849837,4.314436111908938,4.196906631886551,0.9148235061934358,0.4042667924608027,14.124542652944797,5977.0054,0.012932404180591106,#fff4ea
3902874650602495232,188.3144928018531,9.022091624851694,231.11849780261377,0.5118605,11.235116,3.5342093,,-1795.6609024600048,217.78856656191624,4.326784785759761,-4.228338459799151,-0.6179402199445385,0.678505958883474,13.054289535284212,2117.195,0.16872344978872467,#ffcc6f
2306965202564744064,1.3832841523481234,-37.36774402806293,230.09703402875448,0.036182754,7.6824937,2.186049,25.126139,5633.438087895326,-2334.7212726520424,4.345992568835256,3.45299895943907,0.08338148167653614,-2.6377067924614734,9.492048789727038,2987.7778,0.43696711054772425,#ffcc6f
76868614540049408,30.058987047653364,13.044071201123836,223.73208720990553,0.069856286,10.681062,3.188181,-28.292406,1096.4584858968615,-1771.5261453794967,4.4696315690373,3.7686914650655527,2.181031359040149,1.008797905906022,12.429703115751265,2287.4846,0.1927072749434321,#ffcc6f
3902874650601954816,188.3146767758809,9.021829208339808,223.47747382423316,0.46645853,11.240162,3.497839,,-1710.4676540646703,203.09780864044555,4.474723930280812,-4.372912707402614,-0.6390830121490358,0.701684836124464,12.986330663139324,2133.8745,0.1713764609356192,#ffcc6f
1637645127018395776,264.1040525731971,68.3334976375916,219.78977211974913,0.021020047,8.02864,2.518117,-28.90487,-320.67472432996726,-1269.893286659221,4.549802251285675,-0.17255300993118136,-1.6709168209627128,4.228352275058423,9.73867718707938,2711.6296,0.473542391084483,#ffcc6f
5951824121022278144,262.1701639221161,-46.89910489864381,219.64625138839503,0.026228724,8.336431,2.4648557,-3.370759,572.5684618204186,-880.5826187621278,4.552775172255158,-0.4237948365587256,-3.0818415142113156,-3.324216086070948,10.045049528324228,2752.3525,0.3991508867487639,#ffcc6f
3757613049856225792,162.05518399901217,-11.342803319735205,219.33021263059618,0.060230438,12.837447,4.5808744,1.4739288,579.0186682845314,-1530.0764835880495,4.559335387524727,-4.252819765941901,1.3772978166845444,-0.896724003529023,14.542939464707189,1729.2753,0.12742037892346628,#ffcc6f
5332606522595645952,176.45664661730092,-64.843052846102,215.67527344818546,0.018143972,11.423104,0.28574753,,2661.639591834039,-344.9325076225359,4.636600125791626,-1.967247385950426,0.12181617842801136,-4.196803458304347,13.09210607288967,7553.6616,0.013026231436786275,#cad7ff
2079073928612821760,298.48192590176114,44.41290615922913,214.5745030256979,0.04759333,11.908311,3.822524,3.932475,349.36300477619653,-480.32231510686086,4.660385954058287,1.5875308581214906,-2.9260689263693687,3.261451157603226,13.566201466858391,1993.7712,0.15030177833454442,#ffcc6f
2603090003484152064,343.3241110018443,-14.266689393516607,214.0379888743159,0.035619885,8.875059,2.8092842,-2.085692,957.7147312894218,-673.6012364809744,4.672067819639273,4.337545738025092,-1.2993367329718652,-1.1513638591684368,10.527513436008798,2509.0898,0.3846094865693932,#ffcc6f
5254061535106490112,161.08527551332452,-61.20263830459439,206.96977507456424,0.04479964,11.859422,3.6814375,155.60522,-346.2076160477319,1611.0999600775322,4.83162335968976,-2.201779493833648,0.7544698345438662,-4.234091002706102,13.438956368515596,2052.2927,0.1504129460867061,#ffcc6f
2441630500517079808,1.6763504259443918,-7.5464753252597605,206.35003920573322,0.04744553,11.773832,3.6749277,-40.457607,-811.5659562556189,-1893.2508466548065,4.846134286424774,4.802104181913767,0.1405392724910934,-0.6364445466776645,13.346855099805815,2055.0771,0.15650485004573395,#ffcc6f
4752399493622045696,43.77198593477078,-47.01672835622661,205.42508538452748,0.18571998,18.57293,4.87331,,1012.4447203711677,-554.03083867335,4.8679546518290975,2.3965710912775804,2.295980746858708,-3.561165807256279,20.136196763120893,1645.2738,0.01071123035384597,#ffcc6f
823773494718931968,152.8329289582321,49.451988897100506,205.31478196510724,0.02237224,5.9611735,1.7223029,-26.481712,-1363.2871863986295,-505.77035887491877,4.870569914298463,-2.8169765688635473,1.4456833333583587,3.700958524516718,7.523274625493055,3487.1328,0.7942608939740383,#ffcc6f
778947814402602752,166.34205974427476,43.53094856108456,203.8875927696954,0.033240344,7.912665,2.104178,68.41321,-4406.469178827325,938.5266266886065,4.90466333147386,-3.4553419278107973,0.8396348122264347,3.3780686699820803,9.459618881965579,3064.9778,0.421479687359518,#ffcc6f
778947608243864320,166.35208967877313,43.52590762036144,203.83234385738783,0.050037432,12.257253,3.8549728,67.935905,-4339.849578444107,960.6961306272715,4.905992744211656,-3.456714349263409,0.8393274857810666,3.378671349135085,13.80361818535233,1980.7866,0.13650735314120357,#ffcc6f
625453654702751872,154.89881370110675,19.869809905451323,201.40642101948626,0.0296157,8.204091,2.564643,10.672628,-498.6203603111094,-43.42766908201863,4.965085000459092,-4.228512786859237,1.9808868927321281,1.6875531965996928,9.724457632785183,2677.0503,0.48904689022905934,#ffcc6f
6562924609150908416,323.3912518776402,-49.01263039681064,201.3251983325545,0.023687575,7.739947,2.2399096,12.723588,-45.91675295376507,-816.8749628777432,4.967088115558056,2.6151836223571547,-1.942826359128742,-3.7494272505740858,9.259437520211048,2939.13,0.5026087056248408,#ffcc6f
5955305209191546112,264.26088738973226,-44.323382243038424,199.6944012807481,0.031152742,9.602153,2.9048986,-34.901894,-705.9450540795624,-938.0799698989338,5.007651659668271,-0.358247631917496,-3.564555113598605,-3.4988827675305063,11.103982269262087,2449.14,0.30955040792951405,#ffcc6f
3195919254111315712,63.830787524383176,-7.672952135407352,199.6910732720413,0.05120331,9.54224,-0.1910038,,-2236.168749069785,-3338.9552892508973,5.007735116119533,2.1887552121764973,4.454178132216014,-0.6686245440272094,11.044033398689425,13371.737,0.010675119690652555,#aabfff
3195919528989223040,63.80795300602079,-7.6680778150199815,199.6080124181338,0.12083028,4.179894,1.0412455,-42.46972,-2240.0849838923477,-3421.8086201704023,5.009818934047725,2.1914668276275786,4.455209632492948,-0.6684803855709192,5.680783821557421,4645.842,1.04536856871266,#ffd2a1
3195919254111314816,63.82965602087436,-7.670903382610344,199.45161859738874,0.069206245,9.775309,2.9896755,-44.062584,-2247.1829426127065,-3409.8237087898747,5.013747228688032,2.191481579706361,4.459503866535025,-0.6692495971936007,11.274496434325371,2398.3735,0.2984160316799716,#ffcc6f
1934263333784036736,341.7028254522359,44.3319533233193,197.95730094675557,0.021990642,9.005235,2.7301593,-0.23150428,-706.2158109750716,-458.9196274161519,5.0515944358575045,3.4307301658525047,-1.1344178407383796,3.5301264901006895,10.48809233723108,2561.0122,0.3759355220986618,#ffcc6f
660597997697274752,134.5586915113887,19.76257888198771,196.2619260343735,0.19761291,12.48557,4.038414,15.260383,-937.1328356544882,-34.559036887716566,5.095231766067857,-3.3644539925254664,3.4166853006205193,1.7228167745439742,13.949750236509377,1910.4856,0.1371884368285913,#ffcc6f
4468557611977674496,271.36591160903725,2.4941987580927343,195.85633153170514,0.25345382,5.5392184,1.4856548,-9.467006,333.2920983081072,-1068.353909555673,5.105783367734121,0.12159328143380467,-5.099496877266362,0.22219466890806341,6.9989065044255785,3815.2114,0.8447662022158414,#ffd2a1
4468557611984384512,271.364453818457,2.495224095912567,195.5673545594233,0.19638827,3.987364,1.0036926,-5.730343,206.52500310614036,-1107.4919291637984,5.113327846832172,0.1216429174482168,-5.1070311820249366,0.22261441024561143,5.4438458592060375,4733.8896,1.1229221580015272,#ffd2a1
660597997696173440,134.55918967906837,19.762959843487355,194.14430904826264,0.12283384,11.96628,3.7769175,,-767.0604915466433,-100.17647831567064,5.150807689920019,-3.4011734710662034,3.453914760069022,1.7416405221606528,13.406903306497407,2012.3152,0.15877510680997362,#ffcc6f
1695191332232990720,226.70263614661923,70.46161913358111,193.9412326077981,0.6277344,20.199528,3.4400425,,-1194.1792240272916,1042.1942136101118,5.156201115944601,-1.1825885446298983,-1.255048166496221,4.859295049896946,21.637878497845993,2160.9358,0.0031095362182545013,#ffcc6f
3316364602541746048,90.01597644159976,2.7063740799024933,192.01346218785218,0.03095804,9.901327,2.8903284,29.956833,309.14624371351175,-40.36843064589449,5.207968173719361,-0.001450577943566894,5.202159150903885,0.24590763096003915,11.317985525366796,2458.0862,0.278460617941939,#ffcc6f
5278042880077383040,124.37351805519963,-61.91613022264878,191.83624032785028,0.41861156,20.009703,3.511303,,-156.45124641826038,1099.3657696844996,5.21277939085435,-1.3854853199409534,2.025457872110934,-4.599023789267436,21.42435595442817,2127.669,0.0035389608211177635,#ffcc6f
1129149723913123456,176.9394079814786,78.69329745305299,190.32514271529305,0.019362431,9.551337,2.701994,-111.504585,748.4182886031707,480.80430000482306,5.254166557993327,-1.0286670403621734,0.05500105041174414,5.1521922735532275,10.948818062732235,2580.028,0.29960055800495045,#ffcc6f
5985290231327158144,235.1951774625917,-51.028101306904475,187.7289806878707,0.04963138,12.7359295,4.2261887,85.671814,1949.461491458244,-324.78911433214125,5.326828049328511,-1.9122650986349452,-2.7508947999799993,-4.141366569032337,14.10358609947954,1843.5657,0.13725261882043915,#ffcc6f
3187115498866675456,75.4868052125233,-6.948587409027854,186.04662779359126,0.027749853,10.649305,3.0327492,42.286324,-551.7464349149869,-533.648216597346,5.374996643902874,1.3370965428496486,5.165261252150985,-0.6502599127228429,11.99741435653615,2373.3918,0.2184405499775785,#ffcc6f
3741297293732404352,206.4405658448607,14.885052704598573,183.99619525468464,0.025324116,7.6105833,2.1149225,15.581262,1776.006179566446,-1455.155718005634,5.434894991256834,-4.703086469959961,-2.338784204515402,1.396119503043143,8.93462751831473,3054.6135,0.5404020792267524,#ffcc6f
470826482637310848,67.81389197465391,58.969481205135885,181.2730074917688,0.02025858,12.33619,0.44229984,,1334.7796929514584,-1947.638150541708,5.516541121244473,1.0738451952706363,2.6332021595578996,4.727084601091355,13.627855924532119,6662.718,0.013082207336228478,#f8f7ff
470826482637310080,67.80919062832808,58.967979971547436,181.24383901243414,0.049853016,9.702565,2.8958826,27.816954,1300.3647836025643,-2046.1055188965706,5.517428925853836,1.0742808972388678,2.6336524978711453,4.727770830543011,10.993881456194753,2454.668,0.3241852678997719,#ffcc6f
939072613334579328,103.70012922713916,33.266408018167255,179.06293491259635,0.027963677,8.863551,2.5611715,22.296476,-726.6720778359679,-398.10237894601846,5.584628669736241,-1.1059189848588389,4.536617528344824,3.0633514292818704,10.128579632202612,2679.599,0.4052280416160184,#ffcc6f
6882963066420161664,313.1361327596479,-16.974558468206272,177.93122142191174,0.03653056,10.081701,2.9015598,,-309.11501874685354,37.05090624523243,5.620149134079134,3.6752789712457457,-3.9225275516937446,-1.640785902856532,11.332962078734194,2451.184,0.2781062590084978,#ffcc6f
2091177593123254016,278.90744884954285,32.994787158699616,175.79296679952537,0.046801604,14.850962,5.1506624,,-72.65040524928749,-755.1456226325628,5.688509718027581,0.7387464986186689,-4.713527237045782,3.09775037866198,16.07596916340703,1572.8717,0.07602819215488851,#ffcc6f
3209938366665770752,82.86754111476276,-3.6865276019053095,175.31313655111924,0.020392798,7.1082892,2.121859,8.195142,761.6309015978574,-2092.208719837279,5.704079110514413,0.7067736388725582,5.6482278112296065,-0.3667589328893695,8.327361540967924,3047.9602,0.7179003628981983,#ffcc6f
6305165514134625024,224.97665286074593,-18.53775641089888,174.02530425165742,1.9005988,20.435377,1.975874,,8.935928343633153,-9.867716145115926,5.746290772483888,-3.85398675869042,-3.8508471584985875,-1.8269153969617058,21.638439129564496,3194.578,0.001422460818799712,#ffcc6f
2940856402123426176,92.64357908167638,-21.86782311323394,173.57398583239672,0.017049566,7.3134713,2.0742784,4.2265444,-135.6916079479044,-719.1781339548138,5.761231991098029,-0.2466040710645699,5.340995792814105,-2.1458668245088646,8.510894499373201,3094.204,0.6401448302806364,#ffcc6f
2261614264931057664,293.09759805108064,69.65345106254792,173.49391001786597,0.07480691,4.449041,0.9943154,26.55193,597.3842379704172,-1738.2861023860867,5.763891077773407,0.7862018339696353,-1.843438545143772,5.404263258111774,5.6454620637014035,4756.428,1.0136798043766428,#ffd2a1
3340477717172813568,85.547707594821,12.482359917793618,172.67623105398982,0.028589318,10.11378,2.8699055,106.061874,1997.3418701227267,-1569.3549468971642,5.791185005001267,0.43893726950453194,5.637233563865944,1.251701075342951,11.299942826108031,2470.7388,0.2779155417327213,#ffcc6f
6232511606838403968,224.37159427348143,-21.423140396261676,169.8842702825854,0.06534182,5.3640366,1.3236036,26.751173,1031.4718694823848,-1723.6189029383202,5.886360157633197,-3.916969043973087,-3.831977139518078,-2.1500094455929544,6.514802405383093,4079.6838,0.92329737702261,#ffd2a1
5918660719983560192,266.6334444727895,-57.32506180218072,169.8041953551915,0.046469025,9.592273,2.5847359,-43.794724,-1116.9094993763981,-1353.9274705312537,5.889136001075998,-0.18670491866782613,-3.1738939737445384,-4.957162611408137,10.742014839292718,2662.394,0.3094621071508882,#ffcc6f
6663600360560306560,290.20411626707914,-45.57110617010142,169.23508466417934,0.05884779,10.752913,3.0468893,6.040898,658.775373074398,-2896.149542992778,5.90894022941132,1.4285694403639906,-3.881877424871834,-4.219690942128823,11.895365490080014,2365.306,0.23051930575440843,#ffcc6f
2739689239311660672,357.3066038231343,2.3969179441959985,169.21632962255026,0.028058065,8.152917,2.095766,-71.366135,992.7203890285491,-968.8064663267655,5.909595145046433,5.897902098007906,-0.2774567112304601,0.24715054938940764,9.295128262144623,3073.1428,0.45223477212248947,#ffcc6f
4293318823182081408,289.2276515036191,5.162976302668586,169.06150528157374,0.023926072,8.099911,2.378519,35.329697,-579.0805296593278,-1332.8677163542409,5.915007075883356,1.9400408861418097,-5.562393541938937,0.5322857808022579,9.240134393618206,2821.0933,0.5504189215859059,#ffcc6f
6002807341299977216,233.0469274248337,-41.28017408697192,168.9965073189456,0.027027713,8.2741785,2.4276128,21.063974,-1176.447023619858,-1030.9703349025851,5.917282054313164,-2.673237164368629,-3.5535573826552884,-3.9038775469411284,9.413567150267145,2781.5803,0.5227071022201067,#ffcc6f
4293315765165489536,289.2373736967538,5.14437331543419,168.95370741857366,0.0668329,14.3032875,4.971408,,-598.7612674421905,-1366.0634969863777,5.918781039368104,1.9422799957779306,-5.565776026982409,0.5307114352001173,15.44212613666587,1618.9095,0.0960914386969959,#ffcc6f
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,0.1663396,3.3200667,0.8868861,,1078.6091666696218,-551.1334202185512,5.923042138328477,3.0828840281299836,0.6713448189180141,5.0127388098351755,4.45734257866819,5031.833,1.5654317248348621,#ffd2a1
425040000962497792,12.281184764215306,57.815739188554126,168.71856118825883,0.021581342,6.762044,1.7540107,10.332795,1144.6933944408322,-469.66761852950583,5.927030155764452,3.0847495602055757,0.6715230983848886,5.016279831357921,7.897858268620616,3447.5532,0.6838509780572075,#ffcc6f
4109030160308317312,258.83511696459266,-26.60789783205067,168.13027793748972,0.10807573,4.828591,1.0597496,,-465.86077428732233,-1141.1676949906755,5.947768672408884,-1.0297127261064374,-5.21720977574904,-2.6639005308028385,5.956820524461981,4603.713,0.9375069154339679,#ffd2a1
4109030160308320128,258.83412017812816,-26.606806615399403,168.00307885629599,0.13433942,4.831335,1.0583043,0.26360852,-498.6001998992269,-1149.1581425021811,5.952271867918357,-1.0305930113211499,-5.22119173067099,-2.6658160750886717,5.957921271558326,4606.9746,0.9357054449251088,#ffd2a1
4109034455276324608,259.05329410009625,-26.551146094884785,167.9616795430231,0.031054644,5.889863,1.4148359,-0.067876756,-479.57323273959537,-1124.3316833654421,5.953738988087766,-1.0113533807274622,-5.228924509816051,-2.661300574571094,7.015914057929605,3926.2683,0.7914296583520103,#ffd2a1
3136952686035250688,116.1658359308822,3.5504844454883244,166.97689652666736,0.034340866,9.692206,2.997038,25.717104,-347.78160133471783,-445.7017799350484,5.988852474811047,-2.6358399264050303,5.3648067669733965,0.3708776084586036,10.805488307199028,2394.0657,0.3716937966880708,#ffcc6f
6697578465310949376,302.8022690433109,-36.10821653736984,166.3272042796776,0.106505066,5.033037,1.101397,-129.27386,458.88173849748836,-1576.7321098687532,6.01224558742964,2.631414828913195,-4.082801445491543,-3.543089803890819,6.137853624258991,4511.771,0.8980288566143997,#ffd2a1
4847957293278177024,50.00034361894219,-43.06655252783423,165.5242095575573,0.07836173,4.063915,0.9325981,87.75779,3035.01731561514,726.9644815849239,6.041412326770681,2.83700022180017,3.3810463861039186,-4.12536276933025,5.15822238901508,4910.621,1.1902488168873613,#ffd2a1
946632924007399936,107.50514340448903,38.52526941964586,165.2146994337292,0.06364261,9.934659,3.105956,,-439.4204467281696,-944.7934896029223,6.052730195481905,-1.4243236751111026,4.515963955212566,3.770001915521701,11.024902427334053,2332.127,0.3540545812483678,#ffcc6f
6427464123776727168,302.19503988923026,-66.18709128441725,163.9544145383167,0.12218077,3.3641381,1.0192785,,1211.7606270999615,-1130.2369049548956,6.099256325704463,1.3120718911091551,-2.0839348721089865,-5.5800188644856075,4.437753699952211,4696.9224,1.8129156328548892,#ffd2a1
2572901021957789568,24.24124978791965,9.563070454755835,163.44784569658697,0.4628947,19.461197,3.4663029,,1238.2439374026383,-16.155571796869925,6.118159561774398,5.501164110247586,2.4770831890759206,1.01642940229651,20.528092903370414,2148.5544,0.005243771765711425,#ffcc6f
6673000841376349696,303.4773905559996,-45.16473054247641,162.2171000791857,0.022484917,7.2426615,1.9117098,-33.51682,778.3309821152101,-159.9388249728239,6.164578207302766,2.397544078590121,-3.625401491786269,-4.371529582254193,8.293144642853322,3263.7212,0.6360628597896669,#ffcc6f
1638979384378696704,267.01612290514834,70.88157381434476,160.99524492008814,0.011894624,13.778201,1.0028296,,-1266.3871707976418,1108.8007104699252,6.211363574721487,-0.1058983266369282,-2.031598690079294,5.868767312158532,14.812266348727977,4735.9546,0.015006754201538354,#ffd2a1
6324325225803432320,218.56843175696892,-12.516923853592898,159.9225477824956,0.054619387,9.894982,2.9232502,-1.359221,-355.1381150377546,593.0401507540619,6.25302694251758,-4.772815237219409,-3.80578475895369,-1.3552058971731162,10.914530838270128,2437.9658,0.3408738842316123,#ffcc6f
2824770686019004032,352.9716753030632,19.937313746866927,159.90846046252173,0.051349618,10.828941,3.174079,,552.3494119624912,20.27460819805265,6.253577810127021,5.834603070969877,-0.7193272291128961,2.1324189947096985,11.848298555596571,2295.0173,0.250220787900171,#ffcc6f
2824770686019003904,352.97012375450475,19.93699282660293,159.66339203721853,0.03412789,9.043998,2.6609464,-0.20729986,578.0086593589436,-59.768604898823476,6.263176469198987,5.843551003949939,-0.720591034523244,2.135659080829211,10.060024522526936,2608.2627,0.4414154136237659,#ffcc6f
6322070093095493504,229.85630133329227,-7.722707024157902,158.71827296463243,0.030101538,9.421787,2.5615683,-9.745852,-1221.2776289653712,-97.22923861858034,6.300471781360879,-4.025115368502544,-4.772585649017607,-0.8466505541016001,10.424921908051878,2679.308,0.35361066794092,#ffcc6f
1022456139210632064,138.5835616152243,52.68408016691263,157.88793077923938,0.019652834,6.976026,1.8173037,10.642178,-1545.7874520604669,-569.052823523412,6.333606343845312,-2.8793166396902525,2.539927619075556,5.037149262932118,7.967770723554821,3371.2595,0.69249483686829,#ffcc6f
1022456104850892928,138.5913117966687,52.68342944184038,157.8824911260602,0.021135049,7.054455,1.8464499,11.969568,-1573.0402244550992,-659.9060008123529,6.333824560707982,-2.879802303127743,2.539663458661524,5.037279203842804,8.046124654617959,3337.2861,0.6816214263468482,#ffcc6f
685103912857072640,135.09564332221345,21.8320625969277,157.26857654561297,0.053540938,13.413064,4.3995686,,-514.9422462994559,-592.2533979775626,6.358549317129272,-4.180659486714932,4.166725260540339,2.364664094048161,14.396273782790495,1785.8502,0.12782337495961438,#ffcc6f
1267906854386665088,225.8321422585927,25.424644489819656,155.77582970512213,0.7557141,20.274647,3.2822914,,87.41437826143425,557.7801302360651,6.419481134479995,-4.039662852629322,-4.158741757072086,2.7560350271751397,21.237147124560202,2238.474,0.003485149937934135,#ffcc6f
4860376345833699840,54.898570206777336,-35.42759363988114,155.59821311519502,0.052201733,15.439572,5.057251,,309.00102372476846,269.0584321754762,6.426809022926656,3.011338756596781,4.284474376288447,-3.7254519764878666,16.399595360582754,1596.5281,0.06357448696137477,#ffcc6f
3022956969731332096,88.79209555773647,-4.1789270915525885,155.23734721807887,0.01745606,14.236672,1.1336575,,535.2485529794916,-2317.0113402190777,6.441748831195825,0.13543327684278886,6.423194802046973,-0.46941918015047734,15.191653464759808,4443.161,0.014316612843245157,#ffd2a1
3907283967108054528,184.74174734459442,11.126952372027485,154.69993660722557,0.044472538,11.926109,3.5332613,,-1269.7707366268774,203.44413820016848,6.464126760044794,-6.320905944028688,-0.5243100678863142,1.2474701476921406,12.873559992638224,2117.6265,0.18329237415871938,#ffcc6f
1428427236986209024,246.35588833281682,54.30333866560462,154.35026839246862,0.01610215,9.139769,2.2954597,-13.3674,432.2302358898869,-171.6519267889513,6.478770723334836,-1.5161152845129877,-3.4629810004136767,5.261523269964754,10.082305545429616,2890.629,0.3557208192981299,#ffcc6f
4339417394313320192,253.89324627148858,-8.398523023114832,153.96586519953095,0.057011306,13.813289,4.7289762,,-813.0375057553445,-870.6093515335183,6.494946127857998,-1.782556108334644,-6.173079385693004,-0.9486357690644625,14.750410922754565,1685.6786,0.12187744957609147,#ffcc6f
4339465360510320128,253.85142032580904,-8.32657626383978,153.87539543012036,0.047417864,10.444497,2.7784386,15.20472,-817.5802750580574,-898.5949677238423,6.498764777856453,-1.7884427671769534,-6.176545131630899,-0.9411197284972381,11.38034301842924,2529.0735,0.25560157015602225,#ffcc6f
5243594081269535872,145.69216012443803,-68.87998537875298,153.75934537322692,0.02489855,11.133258,3.1541195,30.433004,-75.8282413684787,1128.8488141856592,6.50366972864417,-1.935714342447032,1.3208429511489113,-6.066803427022143,12.067465472555412,2305.765,0.2240948819052593,#ffcc6f
2009481748875806976,348.33773395483047,57.16966644274312,152.86400389732427,0.049440492,5.2318964,1.2163415,-18.675009,2074.413511999184,294.4519772796575,6.541762445733662,3.4734208567481932,-0.7169255691912548,5.496910148124826,6.153422553830451,4276.911,0.9922249435677831,#ffd2a1
6153483658836320384,189.70080543573764,-38.387409124376816,150.07810926426842,0.032217305,11.226226,3.0590277,28.026112,-665.1636498289203,-1312.6384604492498,6.663196950590092,-5.148132764132382,-0.8800609334112446,-4.137682370446421,12.10781260135596,2358.4094,0.21025877373627702,#ffcc6f
3988987164339438208,165.0156786023955,22.831702302659366,148.19855031056267,0.02533127,8.977005,2.4295382,2.6542065,-426.95772215768534,-282.2984031950638,6.747704332494582,-6.007544741940454,1.607954938832211,2.6182820411550107,9.831224781695767,2780.0537,0.431721538885946,#ffcc6f
